# D_real	D_model
978.3629	1049.9476
1047.4717	994.8397
1266.2365	1221.9415
1222.4255	1135.1344
1392.9734	1551.8396
949.6815	939.5435
908.8498	867.9971
965.5687	979.2645
2323.8259	2259.7137
1435.6507	1407.9535
1300.6652	1340.9567
1478.1783	1312.0511
929.6279	920.8746
1565.7497	1379.3741
1631.6075	1399.6382
1311.2120	1363.2978
1266.9424	1613.2461
1533.7532	1388.1560
1417.1341	1422.9216
1433.0457	1356.2227
1781.8810	1619.6848
1084.5723	1163.9145
1332.9370	1224.4905
1121.5213	1251.7088
1873.7660	1658.0672
1894.2632	1642.0539
2034.0433	1774.1046
577.1681	554.1877
1882.2495	1699.4617
1646.4714	1552.4378
1893.9211	1662.4777
1764.1848	1667.8645
1728.7947	1718.4275
1843.1888	1858.5088
1799.3229	1781.7677
2059.1770	1830.4781
1624.9354	1553.1120
614.8504	570.8152
1787.9499	1860.2417
889.3419	874.1722
1495.4264	1547.9874
2209.1607	2015.2156
1753.8845	1929.2594
2063.3645	2088.5818
2186.1811	2102.6819
943.9921	941.1525
1856.7542	1927.1240
1498.8512	1508.8641
1613.8947	1626.6871
1234.3966	1151.5021
1065.6505	1093.1907
985.0492	950.1326
1152.6656	1331.5821
2154.7594	2134.1153
1132.1546	1174.9443
1359.9835	1403.2060
2374.2333	2306.7603
1246.0197	1161.3031
1144.9245	1440.8647
1456.9746	1643.0642
1630.9982	1598.1223
1811.2523	1822.4536
1003.3524	959.5066
1875.1835	1927.3707
2290.0074	2384.0302
2247.7364	2363.4976
1815.4823	1722.6044
1497.6174	1600.0816
1496.6930	1586.3597
1729.2834	1860.5607
2188.8698	2298.8443
2176.3309	2299.2949
1746.5944	1763.0641
1532.8770	1425.7738
2501.6001	2475.9364
1634.4299	1540.2023
1306.1906	1511.5578
1545.4423	1337.0191
1267.7598	1223.6401
1526.6987	1720.1535
1663.5053	1633.1366
1439.6145	1433.6412
1362.5443	1282.7050
1101.2547	1138.4749
1247.5809	1209.1662
2130.4927	1896.0949
1020.2647	944.8540
1971.0586	1704.2089
1618.9580	1701.7432
1265.3612	1175.4667
1756.5608	1632.3183
2196.7050	2285.2492
1648.9169	1476.8378
1092.9483	1011.7821
1419.1413	1298.2153
2107.2105	1857.5516
1341.5506	1235.4461
908.5499	809.8722
1627.0197	1545.4281
1171.5110	1106.0850
997.0140	1101.6574
1176.0519	1226.2157
1145.1323	1084.3602
2064.4416	2008.6545
1098.6997	1128.6948
1338.0071	1343.6566
1375.8307	1365.4043
1393.7116	1324.6894
1184.1761	1311.8647
1185.0435	1146.8217
1115.5080	1041.9851
1223.0315	1141.3194
1110.6728	1098.4120
2365.7510	2103.1208
909.6813	982.6831
1386.0501	1346.4479
1283.0284	1139.3902
2264.4845	2576.5168
1899.3404	2191.7158
1360.2051	1225.5933
1534.0782	1386.4426
2053.3826	1828.1160
1284.6494	1365.6907
1329.3649	1405.0331
1711.5917	1639.0439
2045.0714	1794.8989
1340.8214	1258.4367
738.3454	752.0851
924.5675	961.8409
1351.6923	1246.5167
1445.0979	1313.0823
1416.4007	1251.7280
1943.0360	1721.6829
1553.0950	1586.0107
2038.7427	1743.2031
1693.7833	1581.7667
1239.4543	1163.7684
1217.6789	1172.3822
1403.7115	1340.8303
1651.9685	1936.0968
1648.4623	1456.6808
2016.4122	2215.0986
1578.3631	1805.1219
1550.4306	1707.3280
1292.5633	1212.2854
1348.8306	1352.7546
1540.4408	1422.2275
1569.0895	1374.1328
1895.9264	1727.9751
1364.8696	1231.9761
1460.4455	1466.0641
1010.6033	1012.2174
1594.7536	1434.2012
1362.7351	1249.8844
1741.1307	1595.7334
1667.2237	1745.1017
1903.3045	2068.8608
1787.4577	1546.2170
1627.5902	1739.0288
1272.5070	1249.1645
1370.2715	1359.8680
1354.8505	1223.0601
1712.5282	1639.9433
1723.1666	1762.6611
1062.5601	1150.4986
1315.3072	1194.5706
1321.5616	1316.9780
1151.2776	1186.5248
1351.1998	1271.9190
1908.6676	2034.8069
983.8857	1165.3437
1316.2348	1376.0396
1514.3801	1527.2688
1532.2281	1664.0916
1417.7711	1642.4555
1588.7303	1753.2855
1406.6101	1349.4855
1908.1543	2027.0920
1805.9585	1676.2533
1424.7603	1386.0285
1588.1939	1590.1830
1706.1486	1729.2837
2221.4988	1953.9716
986.4553	1016.2224
1911.1324	1820.9206
1719.1742	1784.6958
1670.9279	1611.5210
1207.8957	1228.7416
1886.7199	1696.5695
1713.4369	1576.1656
1625.0434	1572.8328
2069.4922	1805.8330
1644.3096	1649.1683
1529.3240	1547.8372
1690.4272	1599.1970
2009.2961	1864.3894
1434.4504	1492.4336
2029.4250	1805.4861
1899.8397	1925.2114
1216.2068	1159.0587
2300.9126	2011.7487
2456.6422	2274.7668
1742.4362	1941.4966
1285.3820	1235.8196
1100.5362	998.7898
1313.2608	1182.7844
904.9122	874.5770
1050.8230	964.4926
952.3739	987.5591
1759.0685	1777.5089
2067.1962	1971.4353
1152.7172	1282.8636
1097.9759	1232.2110
1307.6968	1249.8408
1841.8632	1869.8075
1496.3856	1652.6022
1201.9280	1329.5022
1289.4002	1171.7389
1381.5242	1392.0797
1222.9841	1169.2280
1232.9477	1227.5398
1656.0882	1680.2643
1336.7434	1461.1181
1044.9919	1014.7808
1263.3396	1216.1875
1207.0729	1100.7974
1082.6306	1061.1965
1227.9776	1140.2851
1213.9885	1294.1947
1125.2218	1101.1499
1028.0895	1002.7846
1372.7749	1448.2072
1413.0874	1355.5593
1482.9107	1396.7967
1291.5251	1261.7084
1206.0589	1084.7668
1399.1630	1358.7123
1254.9131	1133.6904
952.5802	902.0233
1440.8508	1350.2533
1351.6105	1274.1625
1203.9867	1137.0558
1932.4984	2123.9986
3048.8231	2987.8661
1651.9982	1748.0689
2387.5942	2251.6205
1088.3713	1100.9223
2236.6743	2008.8245
1945.9075	1859.4747
2267.2298	2196.7822
1982.0217	1996.2345
1781.0149	1679.3409
1716.3193	1677.9771
1663.9585	1482.3225
989.6191	1104.6814
1495.7717	1579.5259
1434.3253	1413.7896
1816.7958	1757.9795
1347.9544	1307.9021
1331.3257	1211.9744
1210.6911	1442.8701
2008.9545	1992.5918
1314.7665	1224.4080
1457.1112	1351.0810
1663.5249	1548.1738
1893.6056	1807.0802
1561.3565	1545.2948
1552.6265	1559.1783
2182.2841	2171.0198
1645.4635	1588.2928
2038.2144	1928.9816
1363.5175	1357.7231
2073.8640	1941.3294
2077.6121	2164.3939
1518.0511	1455.7682
1618.1017	1496.4431
1150.8623	1246.3286
1343.4854	1304.2178
1195.9975	1101.3528
1461.4431	1321.0405
1270.6475	1554.2719
1984.7582	1830.5679
799.2772	742.3874
1418.0430	1273.2808
1023.2683	1039.4143
1087.6295	1084.8078
1048.3549	1144.0420
1676.6455	1609.5683
1095.8618	1013.7682
1205.0531	1334.0184
1418.9426	1372.9151
955.3978	952.1192
1270.1236	1252.2424
1255.9017	1245.3923
1344.0841	1564.9326
1295.7534	1172.0828
1294.8417	1183.5759
1845.4254	2093.6862
1203.0237	1143.8016
1233.1058	1420.3408
838.0215	945.8018
854.7386	827.5427
1268.2165	1442.8195
1438.9764	1284.0432
1476.4359	1504.1596
1233.6888	1265.5011
963.2243	862.5584
905.4756	862.6958
1470.9273	1541.1321
1740.7820	1724.8122
1152.9128	1102.6650
978.8953	935.6789
1769.3033	1678.6533
1880.8408	2085.2295
995.9327	907.5285
1986.8062	1782.0146
1545.6271	1545.0625
1118.4449	1001.3706
2191.7418	1950.6566
1289.6120	1189.5230
1880.5957	1663.4972
547.5518	522.5840
1350.4921	1291.5827
1394.8036	1433.6910
1493.6375	1346.7353
1882.8391	1708.2052
1462.1662	1289.9236
1456.9739	1311.2605
1571.0977	1466.4846
1419.5193	1187.9432
1482.4760	1476.8571
1486.7841	1303.7841
1118.5848	1043.6431
1898.6956	1727.3422
1239.2425	1176.6618
1700.5164	1626.5639
1713.0595	1625.8235
1036.6542	1059.7953
1468.7083	1422.3568
1327.1417	1389.8029
1412.7505	1364.5373
1254.4668	1264.4117
1243.5453	1174.5863
1454.0475	1404.9972
1104.3428	1134.5158
1753.2310	1601.3204
1491.7369	1352.5191
1195.4873	1017.1190
1357.6159	1309.7469
1046.7679	910.1632
1424.5150	1422.6124
2120.2703	2053.0755
1213.0049	1045.5152
1552.0203	1437.3883
1350.5180	1138.4314
1202.8603	1215.7117
1454.2407	1256.0549
1516.2998	1565.7506
1170.7621	1056.0772
1664.5654	1644.9657
1479.8909	1343.0871
1006.7855	952.2683
1400.2746	1240.6607
1475.2017	1343.2345
1499.8217	1702.8121
1561.1922	1407.3336
1085.0041	1028.5922
889.6741	835.9964
1157.4420	1134.0547
1026.7122	993.9266
1336.7677	1211.1098
1557.3648	1492.1320
1656.2566	1971.0857
1288.6151	1349.6600
1079.9574	997.3139
1250.2716	1211.4524
924.1012	894.9687
835.1311	792.2885
785.0038	736.4251
1045.9106	953.3027
1346.4929	1367.3613
1353.3215	1244.6116
1313.9403	1306.3193
1309.0806	1363.7903
1812.5865	2164.5531
1030.5867	977.1898
1245.6235	1160.0427
1390.3823	1446.0363
1252.8037	1403.9548
1194.0641	1212.8368
1548.0478	1539.0939
1319.4503	1193.2074
1473.6753	1482.6685
1595.4209	1434.1565
1481.6363	1455.3505
1519.3759	1458.0624
1372.8962	1423.0467
1619.1526	1715.9595
1022.6842	1022.2270
1929.3439	1748.3232
1334.9397	1176.3520
878.9232	811.9243
1116.7721	1056.0331
1312.9646	1236.0684
2343.7267	2342.7339
984.8147	933.9663
1998.5220	1900.4944
1113.7774	1077.8149
2735.7014	2737.3169
2221.6712	2187.6012
1026.4882	941.5089
2700.6762	2658.9701
1007.0422	899.4537
1678.0748	1577.5899
946.4412	912.2428
1332.2410	1314.7939
1516.4010	1434.6327
1611.0630	1494.7030
1989.9138	2007.1011
1789.9950	1628.8772
1344.6360	1246.0020
1721.7148	1747.4779
1791.4812	1607.7077
1643.8747	1712.4996
2029.9089	1763.2615
1909.0574	1727.3587
2735.1934	2604.8727
1269.2900	1186.7249
1900.9300	1685.0329
1761.3824	1888.2852
2347.6111	2245.4790
769.0774	726.7056
2900.6939	2875.5617
2381.5736	2184.7853
2173.3594	2085.3510
2117.1438	2128.0851
2087.5447	2241.6115
1745.7431	1990.4356
1900.2387	1700.4693
1863.5949	1670.5308
2297.5970	2196.7713
1780.2963	1903.5911
1790.0265	1675.2000
2077.1892	2596.6883
1380.7092	1461.0229
1818.4892	2091.1836
1533.1396	1837.9850
1358.4881	1324.5278
1622.7394	1787.4040
1387.1345	1777.6994
1540.0091	1738.4913
1274.7384	1364.0880
1040.2543	1089.6298
1637.7048	1885.0767
1374.9116	1412.2797
1481.3210	1483.2346
1032.0983	1185.0582
1390.6617	1489.2465
1768.1570	2072.2719
1282.2734	1383.2277
1358.5109	1350.7357
1186.3600	1186.8854
1306.8806	1302.3241
1473.0299	1392.5168
1656.3327	1814.6680
1557.7625	1410.9855
1408.2926	1297.9156
2191.1940	1998.6035
1484.2247	1558.1601
2269.2660	2151.5494
2200.6204	2093.4823
1874.9333	1700.6972
2799.1002	2809.8601
1923.1368	1813.7169
2033.2442	1907.0986
2146.9043	2083.1522
1988.5097	1870.7223
1397.4459	1375.4836
1665.4261	1575.7662
871.3553	848.1456
1524.4747	1405.9691
1442.7034	1245.0482
1846.5833	1763.1721
1085.5174	998.8624
1543.7361	1512.5297
1093.2744	1038.0087
978.9382	915.7822
1150.4799	1051.6278
884.5677	838.0495
1282.5763	1275.4960
1206.2661	1141.6081
1069.2979	993.7575
1292.7181	1167.4596
1168.7592	1072.7059
1199.9987	1176.1399
1134.1415	1299.5719
1031.8139	990.9914
884.2025	838.6394
1474.2612	1461.3460
1130.1655	1087.2681
2176.3842	2054.8963
2622.0198	2543.3653
1270.2366	1378.4223
1245.8993	1199.5470
1080.7881	1066.5022
617.6722	584.5776
1012.4747	945.5866
1352.6356	1207.2042
1278.4451	1271.3147
1557.6225	1467.4348
1071.7850	985.8585
1661.6137	1497.2321
1185.6289	1379.0015
1808.7990	1975.7391
1334.6846	1512.6163
1894.3727	2125.6724
1195.1983	1290.3507
1753.0103	1908.1305
1197.5400	1497.4522
1256.5727	1347.5374
1239.1771	1217.8859
1239.0024	1301.6947
1293.6449	1701.6727
1166.6053	1042.7473
1398.6880	1229.1965
897.8302	890.6700
1300.2880	1192.4123
1848.8364	1734.7023
1317.4115	1212.3886
1352.9379	1265.6477
1589.5694	1533.1647
908.2720	892.7110
1738.0906	1739.2487
1014.6758	938.4700
1500.9111	1752.7809
2336.5299	2302.6604
1850.1813	2134.6826
1303.8842	1326.2085
2096.9409	2177.3461
1064.0258	975.8186
1254.2643	1256.9578
1246.3495	1167.9007
1216.4378	1119.3078
1623.4531	1593.1139
1089.2585	977.8369
1800.4213	1656.8663
1620.6613	1526.9522
1049.4160	1005.3268
920.1038	881.5968
1022.0357	977.4784
1072.6043	970.0196
2266.9087	2097.7178
925.1497	942.4208
746.8634	744.0195
2147.0317	2072.2664
1326.1271	1291.8769
1262.6215	1161.7874
1355.4899	1252.4911
1038.4200	956.9765
1436.1570	1429.9685
1690.5360	1745.7520
1590.4465	1478.0930
2429.3388	2525.0343
1856.2131	1678.6658
1541.6754	1519.2320
1478.7488	1572.6598
1459.6017	1384.1142
1711.8581	1522.8056
1951.1215	1896.5295
869.2146	860.6637
1487.0091	1373.2614
1141.9777	1064.8925
1685.5059	1631.3329
2651.9180	2569.1370
1694.1945	1629.5604
1108.7827	1145.9695
1412.8613	1202.8824
1227.5573	1476.8466
2507.5877	2430.4600
1300.9600	1155.5574
1517.1065	1385.6526
1056.7611	1035.0372
1483.7412	1356.1888
1039.3214	999.7350
1829.4723	1729.6066
1284.4185	1176.2181
1252.7610	1291.4565
1491.2813	1440.1194
1060.2330	1113.8995
1314.4664	1275.7410
892.7245	870.9874
1562.9533	1725.6350
2446.4863	2349.4544
933.5920	923.4750
1585.1022	1492.6403
960.2078	907.6574
1655.4422	1638.0452
1309.1245	1210.4437
1717.5596	1526.4187
1459.8808	1438.0772
1641.0314	1513.9505
1830.5955	1700.7631
1200.2225	1089.0634
1731.7468	1544.7476
2024.8817	1860.2449
1088.7148	1079.7301
1163.2012	1079.0695
1362.5671	1291.8026
1070.5097	1164.3466
1586.1422	1790.9243
986.4923	923.4176
1006.2226	1000.2090
1246.4919	1191.8221
1694.5256	1596.1795
1480.5995	1581.1053
1417.1270	1427.1352
1263.1473	1327.0678
1085.7071	1113.2282
1162.2074	1147.8976
939.9793	925.8061
1312.4626	1178.7544
1350.6176	1220.3708
1250.5751	1160.2827
1021.1489	994.0724
1509.6788	1490.3993
1661.0081	1753.4825
921.3767	958.1388
1244.2468	1125.2262
2613.3224	2537.6089
1049.3698	1034.9623
996.8119	936.4700
1390.0129	1333.3075
1303.7358	1161.3664
1059.4494	1056.8292
835.4286	818.3630
1805.5113	1969.5423
1024.6214	1011.6561
2377.2739	2445.0043
1058.5278	1398.0451
1247.9667	1378.8898
966.6737	926.0983
1113.3773	1072.0476
748.4063	846.6747
1213.6037	1236.4833
1012.0440	1117.3478
818.8022	763.7486
1241.6497	1196.1300
879.9949	783.4245
1060.5456	987.2968
1860.2970	1743.6502
1157.9970	1128.7475
1991.9034	1910.2013
917.4928	922.8716
1019.5391	1112.4352
1609.3589	1561.8182
1061.9233	1086.8634
1312.8107	1438.0737
1271.1656	1578.7251
1284.2971	1575.2428
1258.0048	1192.9686
3159.6201	3266.0897
2511.4313	2603.5576
1070.8674	1101.3056
1573.8091	1902.1774
2723.3013	2897.4522
1582.3318	1714.0184
1445.5428	1807.2900
1144.7585	1336.0427
3096.5418	3436.3881
2393.1028	2665.6517
2717.2219	2972.4641
1440.8827	1623.0675
1473.2522	1694.8292
1030.4523	1144.3247
2252.9228	2385.0975
1162.1394	1462.0082
1615.2282	1919.4932
1639.7353	1991.6420
1368.9043	1577.6514
2077.6292	2008.6271
1455.9111	1318.7941
1218.9282	1198.7210
1439.0500	1259.0147
1298.2211	1356.1998
1296.6310	1176.5254
1515.6692	1292.9934
1477.2231	1390.9680
1231.5076	1147.4947
1289.6189	1199.0259
1161.3871	1225.9971
1619.6083	1547.0679
1735.4737	1623.7075
1549.3583	1446.0609
1196.9202	1142.8464
1117.4574	1244.2504
1448.2924	1555.7590
775.6036	802.8524
1275.1988	1215.1383
1403.2904	1257.6872
1338.7950	1217.9015
1699.5076	1630.0567
1052.4799	1092.7017
2139.4520	2146.5994
2945.6458	3005.9493
1765.4710	2014.4285
1497.4088	1504.5953
2245.0004	2136.6078
1900.6925	1758.5059
2157.0839	2067.4961
2149.3111	2292.0938
1147.5705	1133.3848
2044.0509	1882.5855
1257.7369	1113.1478
1322.5120	1260.7569
2077.5247	2240.9085
1081.7273	1055.8002
2099.9936	1945.5022
1327.1910	1197.1178
1364.8780	1321.8237
1278.6759	1214.3150
993.7862	960.1609
1487.4616	1459.3961
872.6397	883.2576
1816.3028	1985.1781
1601.1146	1585.9086
1251.1375	1560.4105
1734.5285	1900.9087
2075.7606	2254.7217
1280.9680	1361.2704
960.9849	1019.8402
1449.5996	1677.7786
1202.3032	1331.8491
1508.1346	1516.1115
1308.6336	1323.2891
1577.4299	1571.9997
1097.9417	1046.6700
1213.2914	1210.3276
1337.3706	1305.1218
1338.8712	1514.6184
1200.0746	1192.2097
1201.1769	1097.4343
1540.0399	1487.5712
950.7481	1052.7231
1269.4723	1351.0000
1296.1620	1325.4599
1687.7817	1668.7211
1145.1725	1167.4652
1173.4040	1218.4983
1949.8644	2021.6340
1314.5144	1157.5154
968.6682	874.1161
1158.1459	1061.8649
987.8795	967.5764
1625.3187	1624.5258
1252.5179	1253.0966
1237.5286	1429.7437
1393.9175	1514.1007
1260.5646	1246.9118
2923.9215	2959.9829
1629.4468	1771.3992
1038.8556	977.7449
1556.9978	1662.8058
1283.2358	1167.9414
905.5015	1022.8886
1433.7517	1302.3513
1806.7075	1759.4172
1946.4992	1624.3860
1231.3891	1118.0827
1422.6514	1278.7255
1894.2006	1679.4785
2488.1714	2189.1480
1307.6739	1150.1178
1726.7779	1456.2259
1566.4773	1485.2003
1052.2842	1042.0638
1263.6997	1343.7161
1147.2389	1068.8658
883.0997	807.1307
887.1229	865.4276
1093.7902	1311.1922
937.7313	935.2941
1295.1305	1310.1114
1042.7296	979.6525
1054.5165	1074.5622
985.9036	899.7383
874.6216	829.0513
1566.9043	1561.7769
781.1287	794.3123
2144.5261	1861.5751
953.3279	908.1591
1160.4167	1214.7308
1391.1506	1442.2874
1748.7676	1657.6115
1276.3503	1143.5406
1234.6757	1343.0007
1196.3469	1121.9296
1318.7475	1241.6179
1257.4180	1188.0097
1390.9026	1245.8017
1170.1743	1004.6119
1634.1404	1449.2153
1480.4476	1282.6921
1079.4471	1155.5172
1558.3411	1520.7534
1484.7683	1708.3021
1916.4418	2007.8598
1409.2587	1332.4965
1334.0277	1390.4154
1722.3856	1793.4344
1506.8457	1464.1021
1332.1524	1315.0338
1442.5176	1542.5434
1598.6363	1805.2584
1363.8684	1320.1985
1339.7880	1374.2656
1916.0652	1953.9629
2108.0889	2210.0122
1630.6698	1508.0123
2616.9394	2431.7290
1278.7885	1395.0570
1643.7913	1486.2611
2553.1336	2529.6510
2449.8775	2451.0206
1862.4930	1799.6689
3412.5816	3461.6743
1832.9083	1621.9991
2644.9902	2640.4630
1428.9164	1515.4541
1814.7138	1631.6939
1336.3940	1380.3083
1478.1468	1362.0132
882.5350	882.6976
874.7057	853.5930
1322.3441	1162.0710
1266.7379	1136.0735
1722.3159	1640.1091
1379.5575	1388.6036
1906.0289	1715.6235
1595.9167	1621.2689
1783.2647	1576.7603
2014.0685	1862.3023
1600.1956	1483.1588
2539.8299	2389.8010
1827.4646	1625.1000
1857.0673	1663.7981
1655.3673	1611.0670
1765.8783	1650.2342
1126.8088	1147.5077
1191.7651	1164.1276
1233.2052	1283.0565
1541.1356	1653.8494
1228.3546	1129.4862
1161.5175	1079.9491
1413.6697	1318.5447
1949.9569	1744.3388
1476.1890	1346.5122
1455.9732	1477.4583
1472.9912	1272.6602
1454.2964	1524.1627
1271.7111	1475.6751
1226.0824	1352.3395
1361.3603	1355.3911
1434.0743	1711.4506
737.1709	791.9640
1204.7767	1165.8576
1269.4314	1310.5102
1431.7430	1328.4724
1139.9548	1058.3303
805.7940	754.2155
1383.8139	1357.4631
1014.0912	923.5470
1127.6342	1182.2978
1206.5492	1437.6366
1584.8031	1448.6418
998.3386	931.8047
1802.6467	1701.8566
922.7475	928.7056
1299.4907	1450.1652
2491.0171	2431.0271
1880.1346	1756.3903
1097.6939	1095.3118
1213.9160	1152.4387
1058.6959	1085.1309
1468.3627	1336.0588
1550.7698	1547.6821
1430.0972	1517.0033
1663.4993	1776.8247
1661.2709	1780.8916
1551.6514	1542.4886
1559.8760	1724.3451
1283.5007	1310.8718
1208.8441	1349.0615
1491.1304	1544.1554
1483.8760	1662.6509
1356.5235	1332.5277
1660.4231	1603.0948
1627.0602	1607.0146
1416.3718	1581.9324
953.2885	994.9296
1433.6551	1331.5622
1357.1835	1250.3208
1045.8188	1226.4228
1184.7823	1147.6001
899.8561	1000.8691
1552.7556	1916.0378
1172.9084	1137.3421
1406.8984	1409.6304
897.0061	955.2094
3079.5357	2965.6380
852.6588	923.7640
1507.9897	1754.6125
1229.6390	1196.9110
1463.4251	1510.6045
1502.0180	1517.3299
1837.3073	1686.3659
1197.0526	1188.1309
1382.9252	1232.9696
1326.9491	1381.0315
1424.2026	1644.4896
1278.7435	1487.8293
1336.5422	1223.1161
1370.6061	1460.4821
1389.8971	1211.9781
1926.0444	1672.9154
1231.4548	1131.7610
1426.1108	1428.8198
1925.6947	1696.8049
2035.1776	2295.9926
1560.9292	1642.9687
1081.6270	1051.8279
1958.1358	1826.1821
1888.2349	1700.8563
1263.4698	1292.0464
1652.7662	1464.8300
1288.0058	1277.6251
1867.6796	2034.2910
1276.1924	1149.7874
1229.4454	1070.7026
1106.8546	1105.3579
978.7140	976.5849
1222.6733	1072.5251
1634.8706	1492.5904
1429.5461	1359.5654
1150.9700	1108.2933
1703.6537	1588.3353
856.7561	824.2178
1403.5701	1452.7068
2061.0716	1879.5220
1851.6995	1642.2463
1497.6144	1577.8425
1827.1866	1608.5400
1754.9265	1609.7028
1099.3202	1121.7067
1743.4027	1617.1778
2043.9829	2198.0284
1642.2451	1607.7932
1939.2496	1663.8020
1644.6297	1577.4540
1800.1897	1606.3378
1562.2218	1578.2180
1871.2707	1621.5838
1699.0203	1543.6680
1583.4620	1627.6160
1551.3678	1487.3154
1828.7720	1707.3453
1603.1460	1821.2778
1112.6100	1058.1857
1967.1990	1880.6781
891.3002	846.1974
1117.3827	1130.5322
1412.4840	1539.1384
1564.8105	1721.5682
1157.7927	1269.9480
933.1420	899.1351
1983.2945	1808.6078
1360.6263	1193.5736
1550.4064	1473.7496
1359.0254	1378.9278
2115.4439	1884.2110
1376.6572	1196.7489
1638.3672	1476.2456
1177.4714	1122.9688
1007.9985	936.6082
2066.1367	1783.6135
1847.4823	1611.7165
1660.9910	1625.3132
1255.8025	1273.0259
1140.0908	1124.4608
1321.0409	1222.8483
1393.3668	1400.8654
1126.0759	1287.5896
974.6056	1040.2404
1085.5114	1280.7084
1227.3088	1212.1650
1494.2292	1685.9638
910.8721	852.2816
1667.5011	1957.3715
1667.5161	1664.7808
1073.5548	1108.2306
1109.4463	1274.3006
1355.8717	1425.1112
794.0812	855.1304
1260.8854	1328.8837
1558.8351	1780.7633
996.5235	1190.1328
1779.0689	2097.8370
1514.1011	1668.8151
1614.4315	1927.9305
1101.4867	1209.9269
1210.1698	1343.8426
1769.1944	2213.4810
1768.5282	2034.5314
1279.6816	1490.3443
1439.0719	1247.3672
1313.7500	1207.6713
1350.5480	1337.4255
851.7400	850.8419
1335.9686	1372.9530
1238.5051	1325.8714
1565.0524	1540.7949
1454.6615	1365.5376
1114.6524	999.3048
1191.2107	1180.3389
1367.7683	1230.6966
1357.9337	1340.8430
1124.2944	1097.2589
1387.3864	1321.4503
1201.9031	1101.4150
1545.2751	1416.6309
867.7125	841.6502
1526.6735	1335.0861
1346.0189	1239.2090
1361.8579	1463.7951
874.6799	843.0095
1269.4424	1222.6001
2681.6849	2512.2641
2710.2869	2532.6156
2194.5093	1964.9247
2559.7547	2441.9238
3373.3362	3367.8267
2048.5900	1835.4642
2079.2395	1995.9699
2543.0484	2461.7853
1938.3168	1790.8261
2906.8801	3365.9477
2584.2740	2550.1792
2814.5627	2887.1695
1854.1607	2010.4146
1712.7046	1830.2418
1248.9035	1282.5732
960.5098	897.6943
1114.4200	1119.9473
1821.0546	1839.2672
1498.4926	1649.1843
1695.4583	1622.9005
1102.9429	1276.9401
1644.2558	1806.1379
1798.5778	1831.1016
1720.7667	1951.6816
1154.5501	1120.4704
1794.5267	1587.0929
1737.5229	1614.8854
1718.3707	1594.5448
1667.1851	1529.0540
1886.5842	1697.0324
1754.9567	1632.0285
1738.7498	1563.1766
1785.6929	1824.0981
1154.8693	1075.3176
1621.5539	1631.9173
1165.0146	1101.0173
1937.6450	1921.2634
1081.6566	1077.1523
1223.7014	1284.3800
1021.8811	988.0304
1197.5032	1047.9952
1180.1356	1172.4278
1564.1982	1731.5675
1385.1307	1292.0770
2729.1053	2563.7906
1245.6035	1161.6355
1334.7105	1187.0080
1326.1538	1279.6773
875.6700	871.2124
1659.3896	1495.8382
894.4479	884.6689
1657.3376	1530.1248
1654.9810	1500.0597
869.2307	811.0758
1062.6251	999.4859
1236.4477	1168.8499
934.6106	860.9077
1736.5903	1846.3242
2532.6741	2461.4457
3197.8824	3259.3963
2569.5542	2674.8256
2832.4429	2774.6987
2808.4716	2837.4873
1643.8233	1810.8943
1385.7045	1471.1302
1580.4411	1645.9064
1848.1063	1746.2062
1895.9138	1840.0334
1972.9295	1968.0366
1970.1843	1916.9512
1394.7107	1189.0538
1308.7956	1172.5246
783.0805	702.8947
1497.0414	1491.4278
1455.9231	1446.7954
1008.9945	988.3491
1085.7288	1107.0994
1066.4853	1035.0464
1423.4985	1579.9016
1072.0326	1034.9942
1159.0919	1088.0248
1233.2202	1164.9712
1860.6021	1678.4112
1207.4394	1202.4134
1297.1006	1152.8690
1431.4259	1296.7633
1369.7482	1274.2327
2092.9295	1930.6817
1798.9119	1961.0492
1467.8311	1549.1895
1311.0702	1321.4757
1687.1108	1797.9600
1684.6985	1643.4814
2811.9495	2740.9881
1377.2832	1555.2193
1754.7062	1663.9306
1730.3084	1576.2500
1480.4351	1309.6973
2379.1784	2224.1792
2179.6906	2208.0351
1329.6315	1290.2573
2660.1148	2784.8991
2461.7122	2467.6473
1797.3355	2005.3112
1996.0569	1973.5787
1935.6077	1791.7659
1453.3227	1449.7727
2176.9056	2002.1364
1358.2658	1393.5623
2633.3319	2543.5416
1874.5175	1924.2004
1570.9036	1429.2033
2218.6241	2158.1606
1513.7371	1374.8869
1732.9902	1686.7875
1964.8092	1862.2623
1546.0472	1438.6806
1247.4710	1349.8926
1557.6919	1511.3137
1119.5370	1160.5977
1250.4331	1281.4484
1651.8862	1591.6199
1579.9104	1616.1151
841.8604	814.4685
1199.0880	1248.5988
913.6422	828.7207
1072.5390	1104.4773
1203.3470	1024.3217
1303.0664	1263.9691
1274.4281	1228.1169
892.8998	849.7441
1723.0432	1572.7778
1016.6135	1145.4095
2130.0298	2162.7378
1039.2618	1088.7695
1566.1983	1620.9587
1508.2387	1463.9358
1452.2025	1509.5668
1560.9148	1589.4615
1154.2396	1168.5003
1079.1538	1047.1108
1467.0668	1470.3098
1546.2021	1573.0521
2267.6605	2140.3789
1891.7571	2090.2545
1522.8654	1481.1168
2009.5482	2113.1758
1597.8639	1745.4022
2147.6585	2048.8162
2181.8073	2115.6841
