# d_ij	D_ij  (Smith-Waterman)
76.0000	1173.6746
46.0000	711.7134
69.0000	806.5160
86.0000	980.2143
100.0000	1294.9394
88.0000	957.0684
99.0000	1369.0741
76.0000	1031.1818
82.0000	967.4068
43.0000	818.6648
116.0000	1896.4904
72.0000	1092.4175
94.0000	1041.7044
102.0000	1229.1347
79.0000	882.1451
122.0000	1175.3774
111.0000	1192.4076
77.0000	780.1051
86.0000	1039.2978
84.0000	1431.0444
78.0000	863.4257
60.0000	823.2618
85.0000	1114.2585
92.0000	1309.4411
108.0000	1336.7064
82.0000	1345.1067
59.0000	759.9289
70.0000	1719.3824
62.0000	1249.6127
68.0000	841.8646
93.0000	1108.3844
84.0000	935.9979
77.0000	837.0066
118.0000	1646.3548
128.0000	1288.6474
87.0000	1123.3041
78.0000	968.4462
84.0000	1465.4173
76.0000	935.7671
78.0000	921.1992
64.0000	837.1571
107.0000	1149.4364
55.0000	703.1273
41.0000	690.7300
54.0000	818.1125
66.0000	795.9975
94.0000	1485.5477
97.0000	1267.2727
73.0000	857.9907
96.0000	1369.6204
76.0000	876.0434
93.0000	1030.1437
69.0000	1077.7736
100.0000	988.0202
105.0000	1142.9628
78.0000	1048.5056
46.0000	579.9759
65.0000	869.6919
119.0000	1131.2453
85.0000	1626.3468
74.0000	744.0726
51.0000	671.1214
93.0000	1007.7559
68.0000	946.2346
94.0000	1407.0906
68.0000	858.0629
70.0000	937.2577
52.0000	669.6656
60.0000	795.4797
97.0000	1117.1875
77.0000	707.9633
